1	36	20	0.430817	0.157262				
1	37	21	0.430807	0.157252				
1	38	22	0.430797	0.157243				
1	39	23	0.430786	0.157234				
1	48	17	0.430594	0.162957				
1	49	16	0.430585	0.162991				
1	48	18	0.430581	0.162946				
1	48	19	0.430568	0.162934				
1	50	16	0.430563	0.163012				
1	49	18	0.430559	0.162967				
1	50	17	0.43055	0.163				
1	49	19	0.430546	0.162955				
1	51	16	0.430541	0.163034				
1	51	17	0.430528	0.163022				
1	50	19	0.430525	0.162976				
1	51	18	0.430516	0.16301				
1	32	29	0.429427	0.160087				
1	33	28	0.429401	0.160155				
1	32	30	0.429398	0.160076				
1	51	7	0.429384	0.151745				
1	50	6	0.42938	0.151754				
1	49	5	0.429377	0.151763				
1	48	4	0.429373	0.151772				
1	32	31	0.429369	0.160064				
1	34	28	0.429345	0.16021				
1	33	30	0.429343	0.160131				
1	34	29	0.429316	0.160198				
1	33	31	0.429314	0.160119				
1	35	28	0.429289	0.160265				
1	35	29	0.42926	0.160254				
1	34	31	0.429258	0.160175				
1	44	25	0.42925	0.165376				
1	45	24	0.429237	0.165425				
1	35	30	0.429231	0.160242				
1	44	26	0.429227	0.165364				
1	44	27	0.429203	0.165352				
1	46	24	0.429199	0.165462				
1	45	26	0.429189	0.165401				
1	46	25	0.429175	0.165451				
1	45	27	0.429165	0.165389				
1	47	24	0.429161	0.1655				
1	47	25	0.429137	0.165488				
1	46	27	0.429127	0.165427				
1	47	26	0.429113	0.165476				
1	40	16	0.427582	0.157588				
1	41	17	0.427576	0.157579				
1	42	18	0.427569	0.15757				
1	43	19	0.427562	0.157561				
2	51	3	0.427398	0.10384				
2	48	0	0.427397	0.103842				
2	49	1	0.427397	0.103842				
2	50	2	0.427397	0.103841				
3	33	32	0.427022	0.02074				
3	34	32	0.42691	0.020851				
3	34	33	0.426845	0.020834				
3	35	32	0.426801	0.02096				
3	35	33	0.426736	0.020943				
3	35	34	0.426671	0.020927				
1	32	20	0.426397	0.155723				
1	33	21	0.426387	0.155713				
1	34	22	0.426376	0.155704				
1	35	23	0.426366	0.155695				
1	28	20	0.423702	0.153975				
1	29	21	0.423692	0.153966				
1	24	3	0.423688	0.161592				
1	24	2	0.423684	0.161596				
1	24	1	0.423681	0.1616				
1	30	22	0.423681	0.153956				
1	31	23	0.423671	0.153947				
1	25	3	0.42363	0.16165				
1	25	2	0.423627	0.161653				
1	25	0	0.423621	0.161661				
1	26	3	0.423573	0.161707				
1	26	1	0.423566	0.161714				
1	26	0	0.423563	0.161718				
1	27	2	0.423512	0.161768				
1	27	1	0.423509	0.161771				
1	27	0	0.423506	0.161775				
1	15	3	0.423252	0.151166				
1	14	2	0.423249	0.15117				
1	13	1	0.423245	0.151173				
1	12	0	0.423242	0.151177				
1	45	9	0.422512	0.154769				
1	46	10	0.422512	0.15476				
1	47	11	0.422512	0.15475				
1	44	8	0.422511	0.154778				
1	44	21	0.422292	0.166257				
1	44	22	0.422273	0.166245				
1	45	20	0.422272	0.166306				
1	44	23	0.422255	0.166233				
1	45	22	0.422236	0.166282				
1	46	20	0.422235	0.166344				
1	45	23	0.422217	0.166271				
1	46	21	0.422216	0.166332				
1	47	20	0.422197	0.166381				
1	46	23	0.42218	0.166308				
1	47	21	0.422179	0.166369				
1	47	22	0.42216	0.166357				
1	24	20	0.422129	0.152085				
1	25	21	0.422119	0.152076				
1	26	22	0.422108	0.152067				
1	27	23	0.422098	0.152057				
1	40	25	0.421892	0.165379				
1	40	26	0.421868	0.165367				
1	41	24	0.421868	0.165438				
1	40	27	0.421844	0.165355				
1	42	24	0.421821	0.165485				
1	41	26	0.42182	0.165414				
1	41	27	0.421797	0.165402				
1	42	25	0.421797	0.165473				
1	43	24	0.421774	0.165532				
1	43	25	0.42175	0.16552				
1	42	27	0.421749	0.165449				
1	43	26	0.421726	0.165508				
1	48	13	0.420027	0.16258				
1	48	14	0.42002	0.162568				
1	49	12	0.420013	0.162613				
1	48	15	0.420012	0.162556				
1	49	14	0.419998	0.162589				
1	49	15	0.419991	0.162577				
1	50	12	0.419991	0.162635				
1	50	13	0.419984	0.162623				
1	50	15	0.419969	0.162599				
1	51	12	0.419969	0.162656				
1	51	13	0.419962	0.162644				
4	41	40	0.419956	0.022608				
1	51	14	0.419954	0.162632				
4	42	40	0.419852	0.022712				
4	42	41	0.419773	0.022696				
4	43	40	0.419751	0.022813				
4	43	41	0.419671	0.022797				
